,sentence_no,Word,Tag
148624,6169,Hong,ORG
148625,6169,Kong,ORG
148626,6169,Newsroom,ORG
148627,6169,852,O
148628,6169,2843,O
148629,6169,6368,O
148630,6169,DOCSTART,O
148631,6169,Fire,O
148632,6169,bomb,O
148633,6169,hurled,O
148634,6169,at,O
148635,6169,US,LOC
148636,6169,consulate,O
148637,6169,in,O
148638,6169,Indonesia,LOC
148639,6170,JAKARTA,LOC
148640,6170,19960828,O
148641,6170,A,O
148642,6170,fire,O
148643,6170,bomb,O
148644,6170,was,O
148645,6170,thrown,O
148646,6170,over,O
148647,6170,the,O
148648,6170,fence,O
148649,6170,into,O
148650,6170,the,O
148651,6170,grounds,O
148652,6170,of,O
148653,6170,the,O
148654,6170,US,LOC
148655,6170,ConsulateGeneral,O
148656,6170,in,O
148657,6170,Indonesias,LOC
148658,6170,second,O
148659,6170,largest,O
148660,6170,city,O
148661,6170,of,O
148662,6170,Surabaya,LOC
148663,6170,but,O
148664,6170,no,O
148665,6170,one,O
148666,6170,was,O
148667,6170,hurt,O
148668,6170,a,O
148669,6170,mission,O
148670,6170,official,O
148671,6170,said,O
148672,6170,on,O
148673,6170,Wednesday,O
148674,6171,Craig,PER
148675,6171,Stromme,PER
148676,6171,US,LOC
148677,6171,embassy,O
148678,6171,spokesman,O
148679,6171,in,O
148680,6171,Jakarta,LOC
148681,6171,700,O
148682,6171,km,O
148683,6171,430,O
148684,6171,miles,O
148685,6171,west,O
148686,6171,of,O
148687,6171,Surabaya,LOC
148688,6171,confirmed,O
148689,6171,the,O
148690,6171,Tuesday,O
148691,6171,morning,O
148692,6171,attack,O
148693,6172,Somebody,O
148694,6172,threw,O
148695,6172,a,O
148696,6172,molotov,O
148697,6172,cocktail,O
148698,6172,over,O
148699,6172,the,O
148700,6172,fence,O
148701,6172,and,O
148702,6172,it,O
148703,6172,went,O
148704,6172,into,O
148705,6172,the,O
148706,6172,parking,O
148707,6172,lot,O
148708,6173,It,O
148709,6173,didnt,O
148710,6173,hit,O
148711,6173,anybody,O
148712,6173,or,O
148713,6173,anything,O
148714,6173,Stromme,PER
148715,6173,said,O
148716,6174,He,O
148717,6174,said,O
148718,6174,there,O
148719,6174,was,O
148720,6174,no,O
148721,6174,immediate,O
148722,6174,explanation,O
148723,6174,for,O
148724,6174,the,O
148725,6174,attack,O
148726,6174,or,O
148727,6174,any,O
148728,6174,information,O
148729,6174,on,O
148730,6174,those,O
148731,6174,responsible,O
148732,6175,DOCSTART,O
148733,6175,Shanghai,LOC
148734,6175,novelist,O
148735,6175,murdered,O
148736,6175,at,O
148737,6175,home,O
148738,6176,SHANGHAI,LOC
148739,6176,19960828,O
148740,6176,A,O
148741,6176,Shanghai,LOC
148742,6176,novelist,O
148743,6176,was,O
148744,6176,murdered,O
148745,6176,at,O
148746,6176,her,O
148747,6176,home,O
148748,6176,on,O
148749,6176,Sunday,O
148750,6176,an,O
148751,6176,official,O
148752,6176,of,O
148753,6176,the,O
148754,6176,citys,O
148755,6176,Writers,ORG
148756,6176,Association,ORG
148757,6176,said,O
148758,6176,on,O
148759,6176,Wednesday,O
148760,6177,The,O
148761,6177,victim,O
148762,6177,was,O
148763,6177,Dai,PER
148764,6177,Houying,PER
148765,6177,who,O
148766,6177,wrote,O
148767,6177,about,O
148768,6177,Chinas,LOC
148769,6177,196676,O
148770,6177,leftist,O
148771,6177,Cultural,O
148772,6177,Revolution,O
148773,6177,and,O
148774,6177,the,O
148775,6177,lives,O
148776,6177,of,O
148777,6177,Chinese,O
148778,6177,intellectuals,O
148779,6177,the,O
148780,6177,official,O
148781,6177,said,O
148782,6178,The,O
148783,6178,killing,O
148784,6178,was,O
148785,6178,under,O
148786,6178,investigation,O
148787,6178,she,O
148788,6178,said,O
148789,6179,She,O
148790,6179,gave,O
148791,6179,no,O
148792,6179,further,O
148793,6179,details,O
148794,6180,Born,LOC
148795,6180,in,O
148796,6180,1937,O
148797,6180,in,O
148798,6180,the,O
148799,6180,central,O
148800,6180,province,O
148801,6180,of,O
148802,6180,Anhui,LOC
148803,6180,Dai,PER
148804,6180,came,O
148805,6180,to,O
148806,6180,Shanghai,LOC
148807,6180,as,O
148808,6180,a,O
148809,6180,student,O
148810,6180,and,O
148811,6180,remained,O
148812,6180,in,O
148813,6180,the,O
148814,6180,city,O
148815,6180,as,O
148816,6180,a,O
148817,6180,prolific,O
148818,6180,author,O
148819,6180,and,O
148820,6180,teacher,O
148821,6180,of,O
148822,6180,Chinese,O
148823,6181,She,O
148824,6181,was,O
148825,6181,divorced,O
148826,6181,and,O
148827,6181,lived,O
148828,6181,alone,O
148829,6181,leaving,O
148830,6181,one,O
148831,6181,daughter,O
148832,6181,who,O
148833,6181,received,O
148834,6181,university,O
148835,6181,education,O
148836,6181,in,O
148837,6181,Hawaii,LOC
148838,6181,and,O
148839,6181,lives,O
148840,6181,in,O
148841,6181,Chicago,LOC
148842,6181,a,O
148843,6181,friend,O
148844,6181,said,O
148845,6182,Dais,PER
148846,6182,most,O
148847,6182,famous,O
148848,6182,book,O
148849,6182,Ren,O
148850,6182,A,O
148851,6182,Ren,O
148852,6182,People,O
148853,6182,People,O
148854,6182,was,O
148855,6182,translated,O
148856,6182,into,O
148857,6182,German,O
148858,6182,and,O
148859,6182,English,O
148860,6182,he,O
148861,6182,said,O
148862,6183,DOCSTART,O
148863,6183,Hwa,PER
148864,6183,Kay,PER
148865,6183,plunges,O
148866,6183,on,O
148867,6183,rights,O
148868,6183,issue,O
148869,6183,earnings,O
148870,6184,HONG,LOC
148871,6184,KONG,LOC
148872,6184,19960828,O
148873,6184,Shares,O
148874,6184,of,O
148875,6184,Hwa,ORG
148876,6184,Kay,ORG
148877,6184,Thai,ORG
148878,6184,Holdings,ORG
148879,6184,Ltd,ORG
148880,6184,plunged,O
148881,6184,to,O
148882,6184,an,O
148883,6184,alltime,O
148884,6184,low,O
148885,6184,after,O
148886,6184,the,O
148887,6184,company,O
148888,6184,announced,O
148889,6184,a,O
148890,6184,rights,O
148891,6184,issue,O
148892,6184,plan,O
148893,6184,and,O
148894,6184,also,O
148895,6184,reported,O
148896,6184,a,O
148897,6184,sharp,O
148898,6184,fall,O
148899,6184,in,O
148900,6184,earnings,O
148901,6184,brokers,O
148902,6184,said,O
148903,6185,The,O
148904,6185,stock,O
148905,6185,fell,O
148906,6185,HK,O
148907,6185,023,O
148908,6185,or,O
148909,6185,3026,O
148910,6185,percent,O
148911,6185,to,O
148912,6185,an,O
148913,6185,alltime,O
148914,6185,low,O
148915,6185,of,O
148916,6185,HK,O
148917,6185,053,O
148918,6186,Investors,O
148919,6186,unloaded,O
148920,6186,their,O
148921,6186,shares,O
148922,6186,due,O
148923,6186,to,O
148924,6186,the,O
148925,6186,poor,O
148926,6186,earnings,O
148927,6186,outlook,O
148928,6186,following,O
148929,6186,a,O
148930,6186,sharp,O
148931,6186,profit,O
148932,6186,decline,O
148933,6187,The,O
148934,6187,rights,O
148935,6187,issue,O
148936,6187,also,O
148937,6187,prompted,O
148938,6187,dilution,O
148939,6187,fears,O
148940,6187,said,O
148941,6187,a,O
148942,6187,dealing,O
148943,6187,director,O
148944,6187,at,O
148945,6187,a,O
148946,6187,local,O
148947,6187,brokerage,O
148948,6188,DOCSTART,O
148949,6188,Japan,LOC
148950,6188,July,O
148951,6188,refined,O
148952,6188,zinc,O
148953,6188,imports,O
148954,6188,off,O
148955,6188,475,O
148956,6188,pct,O
148957,6188,yr,O
148958,6188,yr,O
148959,6189,TOKYO,LOC
148960,6189,19960828,O
148961,6189,Japans,LOC
148962,6189,refined,O
148963,6189,zinc,O
148964,6189,imports,O
148965,6189,in,O
148966,6189,July,O
148967,6189,totalled,O
148968,6189,3684,O
148969,6189,tonnes,O
148970,6189,off,O
148971,6189,475,O
148972,6189,percent,O
148973,6189,from,O
148974,6189,7011,O
148975,6189,tonnes,O
148976,6189,in,O
148977,6189,the,O
148978,6189,same,O
148979,6189,month,O
148980,6189,a,O
148981,6189,year,O
148982,6189,earlier,O
148983,6189,according,O
148984,6189,to,O
148985,6189,Ministry,ORG
148986,6189,of,ORG
148987,6189,Finance,ORG
148988,6189,data,O
148989,6189,released,O
148990,6189,on,O
148991,6189,Wednesday,O
148992,6190,Figures,O
148993,6190,were,O
148994,6190,as,O
148995,6190,follows,O
148996,6190,in,O
148997,6190,tonnes,O
148998,6190,July,O
148999,6190,96,O
149000,6190,June,O
149001,6190,96,O
149002,6190,July,O
149003,6190,95,O
149004,6190,Total,O
149005,6190,3684,O
149006,6190,3292,O
149007,6190,7011,O
149008,6190,Major,O
149009,6190,suppliers,O
149010,6190,China,LOC
149011,6190,961,O
149012,6190,1683,O
149013,6190,5539,O
149014,6190,Refined,O
149015,6190,zinc,O
149016,6190,imports,O
149017,6190,in,O
149018,6190,the,O
149019,6190,first,O
149020,6190,seven,O
149021,6190,months,O
149022,6190,of,O
149023,6190,1996,O
149024,6190,totalled,O
149025,6190,115941,O
149026,6190,tonnes,O
149027,6190,up,O
149028,6190,384,O
149029,6190,percent,O
149030,6190,from,O
149031,6190,83801,O
149032,6190,tonnes,O
149033,6190,in,O
149034,6190,the,O
149035,6190,yearago,O
149036,6190,period,O
149037,6191,Tokyo,ORG
149038,6191,Commodities,ORG
149039,6191,Desk,ORG
149040,6191,813,O
149041,6191,3432,O
149042,6191,6179,O
149043,6191,DOCSTART,O
149044,6191,PRESS,O
149045,6191,DIGEST,O
149046,6191,HK,LOC
149047,6191,newspaper,O
149048,6191,editorials,O
149049,6191,Aug,O
149050,6191,28,O
149051,6192,HONG,LOC
149052,6192,KONG,LOC
149053,6192,19960828,O
149054,6192,With,O
149055,6192,307,O
149056,6192,days,O
149057,6192,to,O
149058,6192,go,O
149059,6192,before,O
149060,6192,the,O
149061,6192,British,O
149062,6192,colony,O
149063,6192,reverts,O
149064,6192,to,O
149065,6192,China,LOC
149066,6192,the,O
149067,6192,Hong,LOC
149068,6192,Kong,LOC
149069,6192,media,O
149070,6192,focused,O
149071,6192,mainly,O
149072,6192,on,O
149073,6192,domestic,O
149074,6192,issues,O
149075,6192,concerning,O
149076,6192,alleged,O
149077,6192,pressure,O
149078,6192,on,O
149079,6192,a,O
149080,6192,judge,O
149081,6192,cross,O
149082,6192,straights,O
149083,6192,relations,O
149084,6192,and,O
149085,6192,the,O
149086,6192,democratic,O
149087,6192,lobbys,O
149088,6192,relationship,O
149089,6192,with,O
149090,6192,Beijing,LOC
149091,6193,The,O
149092,6193,Beijingfunded,O
149093,6193,WEN,ORG
149094,6193,WEI,ORG
149095,6193,PO,ORG
149096,6193,said,O
149097,6193,Taiwans,LOC
149098,6193,government,O
149099,6193,could,O
149100,6193,not,O
149101,6193,hope,O
149102,6193,to,O
149103,6193,stem,O
149104,6193,the,O
149105,6193,islands,O
149106,6193,economic,O
149107,6193,and,O
149108,6193,trade,O
149109,6193,exchanges,O
149110,6193,with,O
149111,6193,China,LOC
149112,6194,The,O
149113,6194,paper,O
149114,6194,said,O
149115,6194,that,O
149116,6194,using,O
149117,6194,administrative,O
149118,6194,power,O
149119,6194,to,O
149120,6194,limit,O
149121,6194,economic,O
149122,6194,activities,O
149123,6194,across,O
149124,6194,the,O
149125,6194,Taiwan,LOC
149126,6194,strait,O
149127,6194,would,O
149128,6194,not,O
149129,6194,work,O
149130,6195,MING,ORG
149131,6195,PAO,ORG
149132,6195,DAILY,ORG
149133,6195,NEWS,ORG
149134,6195,said,O
149135,6195,it,O
149136,6195,hoped,O
149137,6195,Chinese,O
149138,6195,officials,O
149139,6195,would,O
149140,6195,soon,O
149141,6195,open,O
149142,6195,dialogue,O
149143,6195,with,O
149144,6195,Hong,LOC
149145,6195,Kongs,LOC
149146,6195,Democratic,ORG
149147,6195,Party,ORG
149148,6195,and,O
149149,6195,the,O
149150,6195,newlyestablished,O
149151,6195,democracy,O
149152,6195,lobby,O
149153,6195,Frontier,ORG
149154,6195,in,O
149155,6195,order,O
149156,6195,to,O
149157,6195,ease,O
149158,6195,anxieties,O
149159,6195,in,O
149160,6195,the,O
149161,6195,leadup,O
149162,6195,to,O
149163,6195,the,O
149164,6195,handover,O
149165,6196,The,O
149166,6196,English,O
149167,6196,language,O
149168,6196,SOUTH,ORG
149169,6196,CHINA,ORG
149170,6196,MORNING,ORG
149171,6196,POST,ORG
149172,6196,said,O
149173,6196,the,O
149174,6196,judiciary,O
149175,6196,needed,O
149176,6196,to,O
149177,6196,take,O
149178,6196,swift,O
149179,6196,and,O
149180,6196,decisive,O
149181,6196,action,O
149182,6196,in,O
149183,6196,investigating,O
149184,6196,the,O
149185,6196,allegations,O
149186,6196,that,O
149187,6196,a,O
149188,6196,judge,O
149189,6196,had,O
149190,6196,been,O
149191,6196,subjected,O
149192,6196,to,O
149193,6196,pressure,O
149194,6196,in,O
149195,6196,a,O
149196,6196,New,LOC
149197,6196,Zealand,LOC
149198,6196,immigration,O
149199,6196,case,O
149200,6196,involving,O
149201,6196,allegations,O
149202,6196,of,O
149203,6196,fraud,O
149204,6197,The,O
149205,6197,independence,O
149206,6197,of,O
149207,6197,the,O
149208,6197,judiciary,O
149209,6197,and,O
149210,6197,the,O
149211,6197,rule,O
149212,6197,of,O
149213,6197,law,O
149214,6197,were,O
149215,6197,of,O
149216,6197,paramount,O
149217,6197,importance,O
149218,6197,to,O
149219,6197,Hong,LOC
149220,6197,Kongs,LOC
149221,6197,survival,O
149222,6197,as,O
149223,6197,a,O
149224,6197,business,O
149225,6197,centre,O
149226,6198,The,O
149227,6198,Chinese,O
149228,6198,language,O
149229,6198,daily,O
149230,6198,HONG,ORG
149231,6198,KONG,ORG
149232,6198,ECONOMIC,ORG
149233,6198,TIMES,ORG
149234,6198,said,O
149235,6198,the,O
149236,6198,Legal,ORG
149237,6198,Department,ORG
149238,6198,had,O
149239,6198,been,O
149240,6198,indecisive,O
149241,6198,in,O
149242,6198,its,O
149243,6198,handling,O
149244,6198,of,O
149245,6198,the,O
149246,6198,judges,O
149247,6198,case,O
149248,6199,Such,O
149249,6199,hesitancy,O
149250,6199,on,O
149251,6199,the,O
149252,6199,part,O
149253,6199,of,O
149254,6199,the,O
149255,6199,government,O
149256,6199,had,O
149257,6199,damaged,O
149258,6199,public,O
149259,6199,confidence,O
149260,6199,in,O
149261,6199,the,O
149262,6199,rule,O
149263,6199,of,O
149264,6199,law,O
149265,6199,the,O
149266,6199,paper,O
149267,6199,said,O
149268,6200,Hong,LOC
149269,6200,Kong,LOC
149270,6200,newsroom,O
149271,6200,852,O
149272,6200,2843,O
149273,6200,6441,O
149274,6200,DOCSTART,O
149275,6200,Palestinian,ORG
149276,6200,Authority,ORG
149277,6200,frees,O
149278,6200,rights,O
149279,6200,activist,O
149280,6201,GAZA,LOC
149281,6201,19960828,O
149282,6201,A,O
149283,6201,human,O
149284,6201,rights,O
149285,6201,activist,O
149286,6201,said,O
149287,6201,on,O
149288,6201,Wednesday,O
149289,6201,he,O
149290,6201,had,O
149291,6201,been,O
149292,6201,released,O
149293,6201,after,O
149294,6201,more,O
149295,6201,than,O
149296,6201,two,O
149297,6201,weeks,O
149298,6201,in,O
149299,6201,detention,O
149300,6201,that,O
149301,6201,followed,O
149302,6201,his,O
149303,6201,call,O
149304,6201,for,O
149305,6201,an,O
149306,6201,inquiry,O
149307,6201,into,O
149308,6201,the,O
149309,6201,death,O
149310,6201,of,O
149311,6201,a,O
149312,6201,Gaza,LOC
149313,6201,man,O
149314,6201,interrogated,O
149315,6201,by,O
149316,6201,Palestinian,O
149317,6201,police,O
149318,6202,Mohammad,PER
149319,6202,Dahman,PER
149320,6202,director,O
149321,6202,of,O
149322,6202,the,O
149323,6202,Gazabased,O
149324,6202,Addameer,ORG
149325,6202,Prisoners,ORG
149326,6202,Support,ORG
149327,6202,Association,ORG
149328,6202,said,O
149329,6202,he,O
149330,6202,was,O
149331,6202,freed,O
149332,6202,on,O
149333,6202,Tuesday,O
149334,6202,without,O
149335,6202,being,O
149336,6202,charged,O
149337,6203,Palestinian,O
149338,6203,AttorneyGeneral,O
149339,6203,Khaled,PER
149340,6203,alQidra,PER
149341,6203,was,O
149342,6203,not,O
149343,6203,immediately,O
149344,6203,available,O
149345,6203,to,O
149346,6203,comment,O
149347,6204,Qidra,PER
149348,6204,had,O
149349,6204,said,O
149350,6204,Dahman,PER
149351,6204,was,O
149352,6204,arrested,O
149353,6204,on,O
149354,6204,suspicion,O
149355,6204,of,O
149356,6204,making,O
149357,6204,a,O
149358,6204,false,O
149359,6204,statement,O
149360,6205,The,O
149361,6205,activist,O
149362,6205,was,O
149363,6205,detained,O
149364,6205,by,O
149365,6205,Palestinian,O
149366,6205,intelligence,O
149367,6205,service,O
149368,6205,agents,O
149369,6205,on,O
149370,6205,August,O
149371,6205,12,O
149372,6205,after,O
149373,6205,publishing,O
149374,6205,a,O
149375,6205,statement,O
149376,6205,demanding,O
149377,6205,an,O
149378,6205,investigation,O
149379,6205,into,O
149380,6205,the,O
149381,6205,death,O
149382,6205,of,O
149383,6205,a,O
149384,6205,Gaza,LOC
149385,6205,man,O
149386,6205,who,O
149387,6205,had,O
149388,6205,been,O
149389,6205,questioned,O
149390,6205,by,O
149391,6205,Palestinian,O
149392,6205,authorities,O
149393,6206,The,O
149394,6206,Palestinian,ORG
149395,6206,Authority,ORG
149396,6206,said,O
149397,6206,the,O
149398,6206,dead,O
149399,6206,man,O
149400,6206,Nahed,PER
149401,6206,Dahlan,PER
149402,6206,had,O
149403,6206,committed,O
149404,6206,suicide,O
149405,6207,Human,O
149406,6207,rights,O
149407,6207,groups,O
149408,6207,had,O
149409,6207,protested,O
149410,6207,about,O
149411,6207,Dahmans,PER
149412,6207,arrest,O
149413,6207,in,O
149414,6207,letters,O
149415,6207,to,O
149416,6207,Palestinian,O
149417,6207,President,O
149418,6207,Yasser,PER
149419,6207,Arafat,PER
149420,6207,and,O
149421,6207,to,O
149422,6207,Qidra,PER
149423,6208,DOCSTART,O
149424,6208,PRESS,O
149425,6208,DIGEST,O
149426,6208,Spain,LOC
149427,6208,Aug,O
149428,6208,28,O
149429,6209,Headlines,O
149430,6209,from,O
149431,6209,major,O
149432,6209,national,O
149433,6209,newspapers,O
149434,6210,Reuters,ORG
149435,6210,has,O
149436,6210,not,O
149437,6210,verified,O
149438,6210,these,O
149439,6210,stories,O
149440,6210,and,O
149441,6210,does,O
149442,6210,not,O
149443,6210,vouch,O
149444,6210,for,O
149445,6210,their,O
149446,6210,accuracy,O
149447,6211,EL,ORG
149448,6211,PAIS,ORG
149449,6211,Work,O
149450,6211,groups,O
149451,6211,and,O
149452,6211,weekend,O
149453,6211,arrest,O
149454,6211,to,O
149455,6211,quell,O
149456,6211,juvenile,O
149457,6211,violence,O
149458,6211,in,O
149459,6211,Basque,LOC
149460,6211,Country,LOC
149461,6211,EL,ORG
149462,6211,MUNDO,ORG
149463,6211,Aleix,PER
149464,6211,VidalQuadras,PER
149465,6211,Catalan,O
149466,6211,nationalists,O
149467,6211,are,O
149468,6211,demanding,O
149469,6211,my,O
149470,6211,defenestration,O
149471,6211,DIARIO,ORG
149472,6211,16,ORG
149473,6211,Catalan,O
149474,6211,nationalists,O
149475,6211,say,O
149476,6211,the,O
149477,6211,1997,O
149478,6211,budget,O
149479,6211,will,O
149480,6211,make,O
149481,6211,Spaniards,O
149482,6211,sweat,O
149483,6211,ABC,ORG
149484,6211,Worldwide,O
149485,6211,alarm,O
149486,6211,over,O
149487,6211,child,O
149488,6211,prostitution,O
149489,6211,CINCO,ORG
149490,6211,DIAS,ORG
149491,6211,Banco,ORG
149492,6211,Santander,ORG
149493,6211,starts,O
149494,6211,conquest,O
149495,6211,of,O
149496,6211,the,O
149497,6211,east,O
149498,6212,EXPANSION,ORG
149499,6212,Government,O
149500,6212,will,O
149501,6212,finish,O
149502,6212,pension,O
149503,6212,reform,O
149504,6212,before,O
149505,6212,the,O
149506,6212,year,O
149507,6212,2000,O
149508,6212,GACETA,ORG
149509,6212,DE,ORG
149510,6212,LOS,ORG
149511,6212,NEGOCIOS,ORG
149512,6212,Caja,ORG
149513,6212,de,ORG
149514,6212,Madrid,ORG
149515,6212,stagnates,O
149516,6212,during,O
149517,6212,struggle,O
149518,6212,for,O
149519,6212,presidency,O
149520,6212,DOCSTART,O
149521,6212,Iran,LOC
149522,6212,asks,O
149523,6212,Bonn,LOC
149524,6212,to,O
149525,6212,extradite,O
149526,6212,expresident,O
149527,6212,Banisadr,PER
149528,6213,BONN,LOC
149529,6213,19960828,O
149530,6213,Iran,LOC
149531,6213,has,O
149532,6213,asked,O
149533,6213,Germany,LOC
149534,6213,to,O
149535,6213,extradite,O
149536,6213,its,O
149537,6213,former,O
149538,6213,president,O
149539,6213,Abolhassan,PER
149540,6213,Banisadr,PER
149541,6213,for,O
149542,6213,alleged,O
149543,6213,hijacking,O
149544,6213,an,O
149545,6213,Iranian,O
149546,6213,embassy,O
149547,6213,spokesman,O
149548,6213,said,O
149549,6213,on,O
149550,6213,Wednesday,O
149551,6214,Banisadr,PER
149552,6214,angered,O
149553,6214,Tehran,LOC
149554,6214,last,O
149555,6214,week,O
149556,6214,by,O
149557,6214,accusing,O
149558,6214,top,O
149559,6214,Iranian,O
149560,6214,leaders,O
149561,6214,of,O
149562,6214,ordering,O
149563,6214,the,O
149564,6214,assassination,O
149565,6214,of,O
149566,6214,Iranian,O
149567,6214,Kurdish,O
149568,6214,leaders,O
149569,6214,in,O
149570,6214,a,O
149571,6214,Berlin,LOC
149572,6214,restaurant,O
149573,6214,in,O
149574,6214,1992,O
149575,6215,He,O
149576,6215,made,O
149577,6215,the,O
149578,6215,allegations,O
149579,6215,at,O
149580,6215,the,O
149581,6215,trial,O
149582,6215,of,O
149583,6215,an,O
149584,6215,Iranian,O
